,Artist,Song Name,release date,GPE,Line,Line Before,Line After,polarity,pos,neg,neu,compound
7239,Necro,Do the Charles Manson,2018-11-30,New York,"With a knife and a fork, for any punk in New York",Got dead bodies dried and cured ready to be eaten,"Take mines, and I\'ll have to outline your body with chalk","{'neg': 0.291, 'neu': 0.541, 'pos': 0.169, 'compound': -0.4215}",0.169,0.291,0.541,-0.4215
7240,Necro,Drug Dealing,2004-09-21,Brooklyn,"How about that girl Annette, from Brooklyn","Before I saw Jeez for making beats, I sold weed to creeps",She had pimples on her ass and mad problems,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
7254,Rakim,2 Piece,2013-01-15,New York,I put New York on the map,I put A$AP on my tat,I put the gang on the flames,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
7457,Rakim,2 Piece,2013-01-15,Harlem,And we came to double up on that Harlem shit,All my niggas on the scene like some Sparta shit,"We all eating, this is how it's supposed to go","{'neg': 0.387, 'neu': 0.452, 'pos': 0.161, 'compound': -0.5423}",0.161,0.387,0.452,-0.5423
7458,Rakim,Angels,,Harlem,"Motherfuck Black Land, I brought Harlem back",Brought the Garden back,Rollin\' in my Benzo,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
7465,Rakim,Back Home,,Harlem,"We from Harlem, we gave y'all motherfuckers this wave",Over accessorizing out this motherfucker,"Grab y'all surfboards, cause y'all got your boogie boards right now out this motherfucker","{'neg': 0.579, 'neu': 0.421, 'pos': 0.0, 'compound': -0.7579}",0.0,0.579,0.421,-0.7579
7471,Rakim,Brand New Guy,,Harlem,You know us big mouth Harlem niggas don\'t know how to act,"And we are never looking back2Embed"", 'Brand New Guy Lyrics[Intro: A$AP Rocky]",I got my West Coast connection,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
7472,Rakim,Brand New Guy,,West Coast,I got my West Coast connection,You know us big mouth Harlem niggas don\'t know how to act,These dead in the street industry mothafuckas,"{'neg': 0.179, 'neu': 0.821, 'pos': 0.0, 'compound': -0.34}",0.0,0.179,0.821,-0.34
7519,Rakim,Celebration,2011-04-22,New York,"Cali Crip Walk it out, show 'em what New York about","I been down to ATL, I seen how they walk it out",What these niggas hating for? Fuck these niggas hating on?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
7522,Rakim,CEO (Freestyle),2022-01-01,Harlem,And I’m from Harlem so you know we fly high,That’s a 12 gauge handed by the 12th grade,"Buckle up ma you rollin' with a fly guy, cause","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
7527,Rakim,Demons,2018-05-25,Manhattan,"Now we swaggin', makin' money in Manhattan, trick, what’s happenin'?","That one day that my team, we can make it with this rappin'",They try to intellect with indirection just to test you,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
7542,Big Pun,Boomerang,1998-04-28,New York,"Time to expand, New York to Chicago, Colorado","With peace of mind, turn the key and shine without being dimed",You know my motto: Clock G\'s and rock keys like Drago,"{'neg': 0.0, 'neu': 0.759, 'pos': 0.241, 'compound': 0.5423}",0.241,0.0,0.759,0.5423
7545,Big Pun,Boomerang,1998-04-28,Bronx,Boomerang - plan to come back like Bronx rap,Rock bottom struck and threw my world off its axis,Storm like the Redcoats through anything in my path,"{'neg': 0.182, 'neu': 0.818, 'pos': 0.0, 'compound': -0.25}",0.0,0.182,0.818,-0.25
7549,Big Pun,Boomerang,1998-04-28,Bronx,Boomerang - plan to come back like Bronx rap,Rock bottom struck and threw my world off its axis,Storm like the Redcoats through anything in my path,"{'neg': 0.182, 'neu': 0.818, 'pos': 0.0, 'compound': -0.25}",0.0,0.182,0.818,-0.25
7551,Big Pun,Brave in the Heart,1998-04-28,New York,"Takin\' New York cats past the stars, first it was Nasty Nas","Razor-sharp, futuristic raps: state of the art",Now watch me turn a Apple into Macintosh,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
7552,Big Pun,Brave in the Heart,1998-04-28,Bronx,"Nights when I storm, snipin\' your moms right from the Bronx","Invitin\' the comp, ice on the arm","Mic in the palm, it\'s the ghetto god","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
7566,Big Pun,Fast Money,2001-04-03,New York,"Reppin\' New York is the cat burglar, the fat murderer","It\'s poison, it sprays, boiled and baked in Epsom salt","Slippin\' the clip in the MAC, inserterer","{'neg': 0.28, 'neu': 0.72, 'pos': 0.0, 'compound': -0.5423}",0.0,0.28,0.72,-0.5423
7570,Big Pun,Future Flavas Freestyle,2001-04-03,Bronx,Nigga from the Bronx gone be ?,"Guaranteed vida, know how to eat her and beat her","? Hold it down dunEmbed"", ""Glamour Life Lyrics[Intro: Cuban Link & Big Pun]","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
7572,Big Pun,Glamour Life,,New York,"I represent, I meant to be the king of New York","Cause if doesn't make dollars, then it doesn't make sense",Went from living in tenements to a penthouse resort,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
7573,Big Pun,Glamour Life,,Bronx,"A living legend from the Bronx, second to none, unless it's Pun",Sitting on top of the world like the sun,[Chorus: Big Pun],"{'neg': 0.0, 'neu': 0.619, 'pos': 0.381, 'compound': 0.5106}",0.381,0.0,0.619,0.5106
7580,Big Pun,Hot 97 freestyle,,New York,"New York niggas is trigger happy, Pataki scared","Where you walked to at night, caught you then tried to extort you",This town ain\'t big enough for both of us (And we ain\'t Goin\' Nowhere),"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
7596,Big Pun,How We Roll,1999-08-10,Bronx,"Bronxdale, the Bronx baby straight out the PJ\'s","Lil Villes.. huh, the Forest Projects, Eden Wald","That\'s where we from3Embed', 'I’m Not A Player Lyrics[Intro]","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
7598,Big Pun,Intro (Words From Big Pun) (Spoken Word),1998-04-28,Bronx,...the rapper said he owes it all to the Bronx... performed at the opening of the Oscar De La Hoya-Felix Trinidad fight,[Male News Reporter 2],,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
7603,Big Pun,John Blaze,,Queensbridge,"Queensbridge, pay homage, respect nas is the vet","Like that nigga said in, Dead Presidents, money to burn","Acknowledge the rep, polish baguettes, niggas is dissin' that","{'neg': 0.291, 'neu': 0.541, 'pos': 0.169, 'compound': -0.4215}",0.169,0.291,0.541,-0.4215
7604,Big Pun,John Blaze,,Bronx,"Out of Bronx, that'll stomp you to death like it didn't matter","Soon as I chitter chatter you shitter shatter, I'm the kid","I'm even better than before, iller metaphors","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
7607,Big Pun,Legendary Cypher,2001-04-03,Brownsville,"Niggas hustle for cloud, Brownsville street type bouts",Beef during the drought and all the guns that we brung out,"Blackouts, ultra-lootin\', door to door army recruitin\'","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
7612,Big Pun,Lyrically Fit,2000-04-04,Bronx,"Six feet forever, half-asleep— Bronx niggas never die",Down in deep beneath the weather in my leather job,[Verse 2: Chris Rivers],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
7614,Big Pun,Lyrically Fit,2000-04-04,Brooklyn,"From Brooklyn to Orlando, we play, top-of-the-stacking ‘em","Break it down, Shaq, a few of these emo got that back black","We racking ‘em, tray two on the knapsack, click-clacking ‘em","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
7617,Big Pun,Mamma,2000-04-04,Bronx,"You know the Bronx is back, she represent that","With that monster rap, better believe that","'Cause Terror Squad got her back, some say heed that","{'neg': 0.0, 'neu': 0.674, 'pos': 0.326, 'compound': 0.4404}",0.326,0.0,0.674,0.4404
7618,Big Pun,Mamma,2000-04-04,Bronx,"You know the Bronx is back, she represent that","With that monster rap, better believe that","'Cause Terror Squad got her back, some say heed that","{'neg': 0.0, 'neu': 0.674, 'pos': 0.326, 'compound': 0.4404}",0.326,0.0,0.674,0.4404
7619,Big Pun,Mamma,2000-04-04,Bronx,"You know the Bronx is back, she represent that","With that monster rap, better believe that","'Cause Terror Squad got her back, some say heed that","{'neg': 0.0, 'neu': 0.674, 'pos': 0.326, 'compound': 0.4404}",0.326,0.0,0.674,0.4404
7620,Big Pun,My Turn,2014-12-23,Bronx,"Official Bronx niggas, quick to body yo\' mother (ouch)",I\'m from the streets deep in the barrio ain\'t no Mario Brothers,,"{'neg': 0.167, 'neu': 0.833, 'pos': 0.0, 'compound': -0.296}",0.0,0.167,0.833,-0.296
7622,Big Pun,New York Giants,1999-11-16,Bronx,Bronx.. Brook-lawn collabo\',Uhh.. Terror Squad (yeah),"[Pun] Yo, yo, yo..","{'neg': 0.531, 'neu': 0.469, 'pos': 0.0, 'compound': -0.5267}",0.0,0.531,0.469,-0.5267
7623,Big Pun,New York Giants,1999-11-16,New York,"New York, New York - ice rockin tight wifebeaters",Pork fried rice eaters,"We the truth, don\'t let your dead body be the proof","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
7624,Big Pun,New York Giants,1999-11-16,New York,"New York, New York - ice rockin tight wifebeaters",Pork fried rice eaters,"We the truth, don\'t let your dead body be the proof","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
7626,Big Pun,New York Giants,1999-11-16,Bronx,"[Pun] South Bronx, Brook-lawn nigga",[MOP] Form the alliance,[MOP] New York Giants (c\'mon!),"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
7627,Big Pun,New York Giants,1999-11-16,Bronx,"[Pun] South Bronx, Brook-lawn pa-pa",[MOP] Form the alliance,[MOP] New York Giants,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
7629,Big Pun,New York Giants,1999-11-16,Brooklyn,"Boogie Down, Brooklyn (DAMN YOU)","M dot O dot P dot, First Family dot","Step the fuck back, before I get Big Pun to earth-slam you","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
7632,Big Pun,New York Giants,1999-11-16,Brownsville,"Grew up in Brownsville, in a brownstone, by a vacant lot","I\'m not a killer, I just pop a lot","Satan\'s got - my mind, my body, and my - SOUULLLLLLLL","{'neg': 0.0, 'neu': 0.592, 'pos': 0.408, 'compound': 0.5334}",0.408,0.0,0.592,0.5334
7633,Big Pun,New York Giants,1999-11-16,Bronx,Bronx.. Brook-lawn collabo\',Uhh.. Terror Squad (yeah),"[Pun] Yo, yo, yo..","{'neg': 0.531, 'neu': 0.469, 'pos': 0.0, 'compound': -0.5267}",0.0,0.531,0.469,-0.5267
7634,Big Pun,New York Giants,1999-11-16,New York,"New York, New York - ice rockin tight wifebeaters","This is for my twenty-five to life bidders, pork fried rice eaters",We the truth - don\'t let yo\' dead body be the proof,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
7635,Big Pun,New York Giants,1999-11-16,New York,"New York, New York - ice rockin tight wifebeaters","This is for my twenty-five to life bidders, pork fried rice eaters",We the truth - don\'t let yo\' dead body be the proof,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
7637,Big Pun,New York Giants,1999-11-16,Bronx,"[Pun] South Bronx, Brook-lawn nigga",[MOP] Form the alliance,[MOP] New York Giants (c\'mon!),"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
7638,Big Pun,New York Giants,1999-11-16,Bronx,"[Pun] South Bronx, Brook-lawn pa-pa",[MOP] Form the alliance,[MOP] New York Giants,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
7640,Big Pun,New York Giants,1999-11-16,Brooklyn,"Boogie Down, Brooklyn (DAMN YOU)","M dot O dot P dot, First Family dot","Step the fuck back, before I get Big Pun to earth-slam you","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
7643,Big Pun,New York Giants,1999-11-16,Brownsville,"Grew up in Brownsville, in a brownstone, by a vacant lot","I\'m not a killer, I just pop a lot","Seance got - my mind, my body, and my - SOUULLLLLLLL","{'neg': 0.0, 'neu': 0.592, 'pos': 0.408, 'compound': 0.5334}",0.408,0.0,0.592,0.5334
7652,Big Pun,Parental Discretion,2000-04-04,New York,"New York niggas is trigger happy, got Pataki scared","Caught you, then tried to extort you",This town ain't big enough for both of us and I ain't goin' nowhere!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
7653,A$AP Ferg,40 Below,2013-08-20,Brooklyn,Heat blasting messed up flaws Fabolous like that Brooklyn boy done rapped on this,Yamborghini Records can't rap with us,Second round knockout like Canibus,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
7655,A$AP Ferg,40 Below,2013-08-20,New York,"New York, New York on 143rd",Do you know that I come from where the toast burn?,All Hungry Ham up on a corner,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
7656,A$AP Ferg,40 Below,2013-08-20,New York,"New York, New York on 143rd",Do you know that I come from where the toast burn?,All Hungry Ham up on a corner,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
7657,A$AP Ferg,40 Below,2013-08-20,New York,In New York I milly rock to Magnolia,I’m the best in the game with the flow bruh,I love the East for shout outs to every coast bruh,"{'neg': 0.0, 'neu': 0.682, 'pos': 0.318, 'compound': 0.6369}",0.318,0.0,0.682,0.6369
7661,A$AP Ferg,40 Below,2013-08-20,West Coast,South to North and even West Coast Leakers,I love the East for shout outs to every coast bruh,Still Striving out now,"{'neg': 0.0, 'neu': 0.682, 'pos': 0.318, 'compound': 0.6369}",0.318,0.0,0.682,0.6369
7686,A$AP Ferg,DJ Self Freestyle,2020-09-25,Harlem,Harlem! You should be proud!,Salute that boy when you see him!,New York City!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
7687,A$AP Ferg,DJ Self Freestyle,2020-09-25,New York City,New York City!,Harlem! You should be proud!,,"{'neg': 0.0, 'neu': 0.521, 'pos': 0.479, 'compound': 0.5696}",0.479,0.0,0.521,0.5696
7688,A$AP Ferg,DJ Self Freestyle,2020-09-25,New York,"New York stand up, Harlem in the building","You know what it is, A$AP Ferg in the building!",We on a new level,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
7689,A$AP Ferg,DJ Self Freestyle,2020-09-25,Harlem,"New York stand up, Harlem in the building","You know what it is, A$AP Ferg in the building!",We on a new level,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
7693,A$AP Ferg,DJ Self Freestyle,2020-09-25,Harlem,"From BX to Harlem, ending up in BK",[Verse 5: Fabolous],"You don't want no problem, cook beef like cheesesteak","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
7700,A$AP Ferg,East Coast,2014-11-28,East Coast,"This that East Coast, mothafucka",All of you niggas get burnt when the gun is up,"Call me Mr. East Coast, mothafucka","{'neg': 0.348, 'neu': 0.652, 'pos': 0.0, 'compound': -0.5859}",0.0,0.348,0.652,-0.5859
7701,A$AP Ferg,East Coast,2014-11-28,East Coast,"Call me Mr. East Coast, mothafucka","This that East Coast, mothafucka","Run it up, run it up, run it up, run it up","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
7702,A$AP Ferg,East Coast,2014-11-28,East Coast,"This that East Coast, mothafucka",All of you niggas get burnt when the gun is up,"Call me Mr. East Coast, mothafucka","{'neg': 0.348, 'neu': 0.652, 'pos': 0.0, 'compound': -0.5859}",0.0,0.348,0.652,-0.5859
7703,A$AP Ferg,East Coast,2014-11-28,East Coast,"Call me Mr. East Coast, mothafucka","This that East Coast, mothafucka",[Verse 1: A$AP Ferg],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
7704,A$AP Ferg,East Coast,2014-11-28,East Coast,"This that East Coast, mothafucka",All of you niggas get burnt when the gun is up,"Call me Mr. East Coast, mothafucka","{'neg': 0.348, 'neu': 0.652, 'pos': 0.0, 'compound': -0.5859}",0.0,0.348,0.652,-0.5859
7705,A$AP Ferg,East Coast,2014-11-28,East Coast,"Call me Mr. East Coast, mothafucka","This that East Coast, mothafucka","Run it up, run it up, run it up, run it up","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
7706,A$AP Ferg,East Coast,2014-11-28,East Coast,"This that East Coast, mothafucka (Hahahahah)",All of you niggas get burnt when the gun is up,"Call me Mr. East Coast, mothafucka (Remy, Ma)","{'neg': 0.348, 'neu': 0.652, 'pos': 0.0, 'compound': -0.5859}",0.0,0.348,0.652,-0.5859
7707,A$AP Ferg,East Coast,2014-11-28,East Coast,"Call me Mr. East Coast, mothafucka (Remy, Ma)","This that East Coast, mothafucka (Hahahahah)",[Verse 2: Remy Ma],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
7708,A$AP Ferg,East Coast,2014-11-28,East Coast,"This that East Coast, mothafucka",All of you niggas get burnt when the gun is up,"Call me Mr. East Coast, mothafucka","{'neg': 0.348, 'neu': 0.652, 'pos': 0.0, 'compound': -0.5859}",0.0,0.348,0.652,-0.5859
7709,A$AP Ferg,East Coast,2014-11-28,East Coast,"Call me Mr. East Coast, mothafucka","This that East Coast, mothafucka","Run it up, run it up, run it up, run it up","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
7710,A$AP Ferg,East Coast,2014-11-28,East Coast,"This that East Coast, mothafucka",All of you niggas get burnt when the gun is up,"Call me Mr. East Coast, mothafucka","{'neg': 0.348, 'neu': 0.652, 'pos': 0.0, 'compound': -0.5859}",0.0,0.348,0.652,-0.5859
7711,A$AP Ferg,East Coast,2014-11-28,East Coast,"Call me Mr. East Coast, mothafucka","This that East Coast, mothafucka",,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
7712,A$AP Ferg,East Coast,2014-11-28,East Coast,"This that East Coast, mothafucka",All of you niggas get burnt when the gun is up,"Call me Mr. East Coast, mothafucka","{'neg': 0.348, 'neu': 0.652, 'pos': 0.0, 'compound': -0.5859}",0.0,0.348,0.652,-0.5859
7713,A$AP Ferg,East Coast,2014-11-28,East Coast,"Call me Mr. East Coast, mothafucka","This that East Coast, mothafucka","Run it up, run it up, run it up, run it up","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
7714,A$AP Ferg,East Coast,2014-11-28,East Coast,"This that East Coast, mothafucka",All of you niggas get burnt when the gun is up,"Call me Mr. East Coast, mothafucka9Embed', 'Family Lyrics[Intro]","{'neg': 0.348, 'neu': 0.652, 'pos': 0.0, 'compound': -0.5859}",0.0,0.348,0.652,-0.5859
7718,A$AP Ferg,Fergsomnia,,Harlem,This is for Harlem,This one here,2014 was easy,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
7726,A$AP Ferg,FLEM,2013-08-20,New York,"Yeah, uh huh, New York","Yeah, I had to write on paper for this one haha","Yeah, yeah, still got my cold and shit","{'neg': 0.0, 'neu': 0.606, 'pos': 0.394, 'compound': 0.6369}",0.394,0.0,0.606,0.6369
7729,A$AP Ferg,FLEM,2013-08-20,New York,"Man I'm repping New York, they'll probably bring the city out","Bring Missy out, I'll probably bring Diddy out",Probably get Janet Jackson to pull her whole titty out,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
7732,A$AP Ferg,Focus,,Harlem,Niggas bent when banana clips spit at a Harlem picnic (Yeah),"New Slick Rick, big gliss hang down to my dick tip (Woo)","Flip phone shorty got a Motorola, feds can't listen (Right)","{'neg': 0.231, 'neu': 0.769, 'pos': 0.0, 'compound': -0.5106}",0.0,0.231,0.769,-0.5106
7733,A$AP Ferg,Fuck Out My Face,,Harlem,They love that I'm from Harlem,Headed to the telly with a bunch of Kelly Clarksons,They love to see a broad and,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
